Class ID,city,dates,year,month,day,cit,Department/College,Course Level,Course Title,Tour?,TILT?,Date Taught,Session Number,AM/PM,Hour Count,Duplicate?,ACRL,IPED,classes,Building/Room,Distance Class?,Location of Site 1,Site 1 Number of Students,Location of Site 2,Site 2 Number of Students,Location of Site 3,Site 3 Number of Students,Location of Site 4,Site 4 Number of Students,Location of Site 5,Site 5 Number of Students,Location of Site 6,Site 6 Number of Students,Location of Site 7,Site 7 Number of Students,Location of Site 8,Site 8 Number of Students,Location of Site 9,Site 9 Number of Students,Location of Site 10,Site 10 Number of Students
473,Idaho Falls,12-Oct-04,,,,Idaho Falls,Communication and Rhetorical Studies,Lower Division,COMM 101,FALSE,FALSE,12-Oct-04,Single Session,PM,1.5,FALSE,22,22,Idaho Falls,IF--CHE 201,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
520,,12-Oct-04,,,,,Other,K-12,ENGL 101/Highland High School,TRUE,FALSE,12-Oct-04,Single Session,AM,2,FALSE,22,22,,,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
546,Pocatello,12-Oct-04,,,,Pocatello,Center for Learning & Teaching (ACAD),Lower Division,ACAD 102 (FYS),TRUE,FALSE,12-Oct-04,First Session,AM,1,FALSE,10,10,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
370,Pocatello,11-Oct-04,,,,Pocatello,Center for Learning & Teaching (ACAD),Lower Division,ACAD 102 (FYS),TRUE,FALSE,11-Oct-04,Single Session,PM,1,FALSE,4,4,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
403,Pocatello,11-Oct-04,,,,Pocatello,Center for Learning & Teaching (ACAD),Lower Division,ACAD 102 (FYS),TRUE,FALSE,11-Oct-04,First Session,AM,1,FALSE,7,7,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
419,Pocatello,11-Oct-04,,,,Pocatello,Center for Learning & Teaching (ACAD),Lower Division,ACAD 102 (FYS),FALSE,FALSE,11-Oct-04,First Session,AM,1,FALSE,24,24,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
429,Pocatello,11-Oct-04,,,,Pocatello,Center for Learning & Teaching (ACAD),Lower Division,ACAD 102 (FYS),TRUE,FALSE,11-Oct-04,First Session,AM,1,FALSE,20,20,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
455,Pocatello,11-Oct-04,,,,Pocatello,Center for Learning & Teaching (ACAD),Lower Division,ACAD 102 (FYS),TRUE,FALSE,11-Oct-04,First Session,AM,1,FALSE,24,24,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
468,Pocatello,11-Oct-04,,,,Pocatello,Other,Continuing Education,Elderhostel,FALSE,FALSE,11-Oct-04,Single Session,AM,2,FALSE,18,18,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
544,Pocatello,11-Oct-04,,,,Pocatello,Center for Learning & Teaching (ACAD),Lower Division,ACAD 102 (FYS),TRUE,FALSE,11-Oct-04,First Session,PM,1,FALSE,12,12,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
543,Pocatello,09-Oct-04,,,,Pocatello,College of Health Professions,Graduate,Individual Research,FALSE,FALSE,09-Oct-04,Single Session,AM,3.5,FALSE,1,1,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
464,Pocatello,08-Oct-04,,,,Pocatello,English and Philosophy,Lower Division,ENGL 102,FALSE,FALSE,08-Oct-04,Second Session,AM,1,FALSE,0,20,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
367,Pocatello,07-Oct-04,,,,Pocatello,Center for Learning & Teaching (ACAD),Lower Division,ACAD 102 (FYS),FALSE,FALSE,07-Oct-04,Second Session,PM,1,FALSE,0,9,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
418,Pocatello,07-Oct-04,,,,Pocatello,Center for Learning & Teaching (ACAD),Lower Division,ACAD 102 (FYS),FALSE,FALSE,07-Oct-04,Second Session,AM,1,FALSE,0,23,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
538,Pocatello,07-Oct-04,,,,Pocatello,Center for Learning & Teaching (ACAD),Lower Division,ACAD 102 (FYS),FALSE,FALSE,07-Oct-04,Single Session,AM,1,FALSE,18,18,Pocatello,,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
365,Pocatello,06-Oct-04,,,,Pocatello,Center for Learning & Teaching (ACAD),Lower Division,ACAD 102 (FYS),FALSE,FALSE,06-Oct-04,Second Session,PM,1,FALSE,23,23,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
369,Pocatello,06-Oct-04,,,,Pocatello,Center for Learning & Teaching (ACAD),Lower Division,ACAD 102 (FYS),FALSE,FALSE,06-Oct-04,Second Session,AM,1,FALSE,0,18,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
498,Pocatello,06-Oct-04,,,,Pocatello,Center for Learning & Teaching (ACAD),Lower Division,ACAD 102 (FYS),FALSE,FALSE,06-Oct-04,Second Session,AM,1,FALSE,0,13,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
501,Pocatello,06-Oct-04,,,,Pocatello,Center for Learning & Teaching (ACAD),Lower Division,ACAD 102 (FYS),FALSE,FALSE,06-Oct-04,Second Session,AM,1,FALSE,0,18,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
537,Pocatello,06-Oct-04,,,,Pocatello,Center for Learning & Teaching (ACAD),Lower Division,ACAD 102 (FYS),FALSE,FALSE,06-Oct-04,Second Session,PM,1,FALSE,0,8,Pocatello,,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
542,Pocatello,06-Oct-04,,,,Pocatello,College of Health Professions,Graduate,NTD 457/557,FALSE,FALSE,06-Oct-04,,PM,2.8,FALSE,17,17,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
366,Pocatello,05-Oct-04,,,,Pocatello,Center for Learning & Teaching (ACAD),Lower Division,ACAD 102 (FYS),TRUE,FALSE,05-Oct-04,First Session,PM,1,FALSE,13,13,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
417,Pocatello,05-Oct-04,,,,Pocatello,Center for Learning & Teaching (ACAD),Lower Division,ACAD 102 (FYS),TRUE,FALSE,05-Oct-04,First Session,AM,1,FALSE,23,23,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
428,Pocatello,05-Oct-04,,,,Pocatello,Center for Learning & Teaching (ACAD),Lower Division,ACAD 102 (FYS),TRUE,FALSE,05-Oct-04,First Session,AM,1,FALSE,22,22,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
502,Pocatello,05-Oct-04,,,,Pocatello,English and Philosophy,Upper Division,ENGL 307,TRUE,FALSE,05-Oct-04,Single Session,AM,1,FALSE,17,17,Pocatello,,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
541,Pocatello,05-Oct-04,,,,Pocatello,Biological Sciences,Upper Division,BIOS 334,FALSE,FALSE,05-Oct-04,Single Session,PM,3,FALSE,6,6,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
364,Pocatello,04-Oct-04,,,,Pocatello,Center for Learning & Teaching (ACAD),Lower Division,ACAD 102 (FYS),TRUE,FALSE,04-Oct-04,First Session,PM,1,FALSE,21,21,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
368,Pocatello,04-Oct-04,,,,Pocatello,Center for Learning & Teaching (ACAD),Lower Division,ACAD 102 (FYS),TRUE,FALSE,04-Oct-04,First Session,AM,1,FALSE,20,20,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
427,Pocatello,04-Oct-04,,,,Pocatello,Biological Sciences,Upper Division,BIOS 334,FALSE,FALSE,04-Oct-04,Single Session,PM,3,FALSE,7,7,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
497,Pocatello,04-Oct-04,,,,Pocatello,Center for Learning & Teaching (ACAD),Lower Division,ACAD 102 (FYS),TRUE,FALSE,04-Oct-04,First Session,AM,1,FALSE,15,15,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
500,Pocatello,04-Oct-04,,,,Pocatello,Center for Learning & Teaching (ACAD),Lower Division,ACAD 102 (FYS),TRUE,FALSE,04-Oct-04,First Session,AM,1,FALSE,20,20,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
536,Pocatello,04-Oct-04,,,,Pocatello,Center for Learning & Teaching (ACAD),Lower Division,ACAD 102 (FYS),FALSE,FALSE,04-Oct-04,First Session,PM,1,FALSE,8,8,Pocatello,,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
540,Pocatello,04-Oct-04,,,,Pocatello,College of Health Professions,Graduate,Individual Research,FALSE,FALSE,04-Oct-04,Single Session,AM,1.5,FALSE,1,1,Pocatello,IHSL,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
355,Pocatello,30-Sep-04,,,,Pocatello,English and Philosophy,Lower Division,ENGL 090,FALSE,FALSE,30-Sep-04,Single Session,AM,1.3,FALSE,19,19,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
360,Pocatello,30-Sep-04,,,,Pocatello,Human Resource Training and Development,Graduate,HRD 632,FALSE,FALSE,30-Sep-04,Single Session,PM,3,FALSE,18,18,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
385,Idaho Falls,30-Sep-04,,,,Idaho Falls,Center for Learning & Teaching (ACAD),Lower Division,ACAD 102 (FYS),FALSE,FALSE,30-Sep-04,Second Session,AM,1,FALSE,23,23,Idaho Falls,IF--CHE 202,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
389,Idaho Falls,30-Sep-04,,,,Idaho Falls,English and Philosophy,Lower Division,ENGL 102,FALSE,FALSE,30-Sep-04,Single Session,PM,1,FALSE,21,21,Idaho Falls,IF--CHE 104,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
416,Pocatello,30-Sep-04,,,,Pocatello,English and Philosophy,Lower Division,ENGL 102,FALSE,FALSE,30-Sep-04,Second Session,PM,1.3,FALSE,0,10,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
381,Idaho Falls,29-Sep-04,,,,Idaho Falls,Center for Learning & Teaching (ACAD),Lower Division,ACAD 102 (FYS),FALSE,FALSE,29-Sep-04,Second Session,AM,1,FALSE,21,21,Idaho Falls,IF--CHE 202,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
383,Idaho Falls,29-Sep-04,,,,Idaho Falls,Center for Learning & Teaching (ACAD),Lower Division,ACAD 102 (FYS),FALSE,FALSE,29-Sep-04,Second Session,PM,1,FALSE,21,21,Idaho Falls,IF--CHE 201,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
388,Idaho Falls,29-Sep-04,,,,Idaho Falls,Communication and Rhetorical Studies,Lower Division,ACAD 102 (FYS),FALSE,FALSE,29-Sep-04,Single Session,PM,1.5,FALSE,20,20,Idaho Falls,IF--CHE 202,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
414,Pocatello,29-Sep-04,,,,Pocatello,Center for Learning & Teaching (ACAD),Lower Division,ACAD 102 (FYS),FALSE,FALSE,29-Sep-04,Second Session,AM,1,FALSE,0,22,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
384,Idaho Falls,28-Sep-04,,,,Idaho Falls,Center for Learning & Teaching (ACAD),Lower Division,ACAD 102 (FYS),FALSE,FALSE,28-Sep-04,First Session,AM,1,FALSE,23,23,Idaho Falls,IF--CHE 202,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
386,Idaho Falls,28-Sep-04,,,,Idaho Falls,Center for Learning & Teaching (ACAD),Lower Division,ACAD 102 (FYS),FALSE,FALSE,28-Sep-04,First Session,AM,1,FALSE,24,24,Idaho Falls,IF--CHE 201,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
415,Pocatello,28-Sep-04,,,,Pocatello,English and Philosophy,Lower Division,ENGL 102,FALSE,FALSE,28-Sep-04,First Session,PM,1.3,FALSE,10,10,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
380,Idaho Falls,27-Sep-04,,,,Idaho Falls,Center for Learning & Teaching (ACAD),Lower Division,ACAD 102 (FYS),FALSE,FALSE,27-Sep-04,First Session,AM,1,FALSE,23,23,Idaho Falls,IF--CHE 202,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
382,Idaho Falls,27-Sep-04,,,,Idaho Falls,Center for Learning & Teaching (ACAD),Lower Division,ACAD 102 (FYS),FALSE,FALSE,27-Sep-04,First Session,PM,1,FALSE,21,21,Idaho Falls,IF--CHE 202,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
412,Pocatello,27-Sep-04,,,,Pocatello,Communication and Rhetorical Studies,Lower Division,COMM 101,FALSE,FALSE,27-Sep-04,Single Session,AM,1.5,FALSE,2,2,Pocatello,LIBR 266,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
413,Pocatello,27-Sep-04,,,,Pocatello,Center for Learning & Teaching (ACAD),Lower Division,ACAD 102 (FYS),TRUE,FALSE,27-Sep-04,First Session,AM,1,FALSE,22,22,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
357,Pocatello,24-Sep-04,,,,Pocatello,English and Philosophy,Lower Division,ENGL 102,FALSE,TRUE,24-Sep-04,Second Session,AM,1,FALSE,0,14,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
359,Pocatello,24-Sep-04,,,,Pocatello,English and Philosophy,Lower Division,ENGL 102,FALSE,TRUE,24-Sep-04,Second Session,PM,1,FALSE,0,12,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
377,Idaho Falls,23-Sep-04,,,,Idaho Falls,Communication and Rhetorical Studies,Lower Division,COMM 101,FALSE,FALSE,23-Sep-04,Single Session,AM,1.5,FALSE,23,23,Idaho Falls,IF--CHE 201,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
378,Idaho Falls,23-Sep-04,,,,Idaho Falls,Communication and Rhetorical Studies,Lower Division,COMM 101,FALSE,FALSE,23-Sep-04,Single Session,AM,1.5,FALSE,23,23,Idaho Falls,IF--CHE 201,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
379,Idaho Falls,23-Sep-04,,,,Idaho Falls,Communication and Rhetorical Studies,Lower Division,COMM 101,FALSE,FALSE,23-Sep-04,Single Session,PM,1.5,FALSE,26,26,Idaho Falls,IF--CHE 201,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
398,Pocatello,23-Sep-04,,,,Pocatello,Health Care Administration,Lower Division,HCA 110,FALSE,FALSE,23-Sep-04,Single Session,PM,1,FALSE,7,7,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
499,Pocatello,23-Sep-04,,,,Pocatello,English and Philosophy,Lower Division,ENGL 102,FALSE,FALSE,23-Sep-04,Second Session,PM,1.3,FALSE,0,19,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
356,Pocatello,22-Sep-04,,,,Pocatello,English and Philosophy,Lower Division,ENGL 102,FALSE,TRUE,22-Sep-04,First Session,AM,1,FALSE,17,17,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
358,Pocatello,22-Sep-04,,,,Pocatello,English and Philosophy,Lower Division,ENGL 102,FALSE,TRUE,22-Sep-04,First Session,PM,1,FALSE,13,13,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
376,Idaho Falls,22-Sep-04,,,,Idaho Falls,Center for Learning & Teaching (ACAD),Lower Division,ACAD 102 (FYS),FALSE,FALSE,22-Sep-04,Single Session,PM,2,FALSE,23,23,Idaho Falls,IF--CHE 201,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
397,Pocatello,22-Sep-04,,,,Pocatello,Health Care Administration,Lower Division,HCA 110,FALSE,FALSE,22-Sep-04,Single Session,PM,2,FALSE,8,8,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
776,Idaho Falls,22-Sep-04,,,,Idaho Falls,English and Philosophy,Lower Division,ENGL 102,FALSE,FALSE,22-Sep-04,Second Session,PM,1.5,FALSE,0,22,Idaho Falls,IF--CHE 202,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
496,Pocatello,21-Sep-04,,,,Pocatello,English and Philosophy,Lower Division,ENGL 102,FALSE,FALSE,21-Sep-04,First Session,PM,1.3,FALSE,20,20,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
396,Pocatello,20-Sep-04,,,,Pocatello,Health Care Administration,Lower Division,HCA 110,FALSE,FALSE,20-Sep-04,Single Session,PM,2,FALSE,10,10,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
504,Pocatello,20-Sep-04,,,,Pocatello,Other,Lower Division,Student Employee Training,FALSE,FALSE,20-Sep-04,Single Session,PM,1.5,FALSE,3,3,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
361,Pocatello,19-Sep-04,,,,Pocatello,History,Lower Division,HIST 291,FALSE,FALSE,19-Sep-04,Single Session,AM,1.5,FALSE,23,23,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
394,Pocatello,18-Sep-04,,,,Pocatello,Health Care Administration,Lower Division,HCA 110,FALSE,FALSE,18-Sep-04,Single Session,AM,2,FALSE,20,20,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
395,Pocatello,18-Sep-04,,,,Pocatello,Health Care Administration,Lower Division,HCA 110,FALSE,FALSE,18-Sep-04,Single Session,PM,2,FALSE,15,15,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
351,Pocatello,17-Sep-04,,,,Pocatello,Communication and Rhetorical Studies,Lower Division,COMM 101,FALSE,FALSE,17-Sep-04,Single Session,AM,1,FALSE,2,2,Pocatello,LIBR 266,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
539,Pocatello,17-Sep-04,,,,Pocatello,College of Technology,Lower Division,DLT 111,TRUE,FALSE,17-Sep-04,Single Session,1,3.5,FALSE,7,7,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
362,Pocatello,16-Sep-04,,,,Pocatello,History,Lower Division,HIST 291,FALSE,FALSE,16-Sep-04,Single Session,AM,1.3,FALSE,23,23,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
375,Idaho Falls,16-Sep-04,,,,Idaho Falls,UI Adult & Organizational Education,Graduate,UI ADOL 501,FALSE,FALSE,16-Sep-04,Single Session,PM,2,FALSE,24,24,Idaho Falls,IF--CHE 104,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
495,Pocatello,16-Sep-04,,,,Pocatello,English and Philosophy,Lower Division,ENGL 102,FALSE,FALSE,16-Sep-04,Second Session,PM,1.3,FALSE,0,14,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
341,Pocatello,15-Sep-04,,,,Pocatello,College of Health Professions,Graduate,IDEP 523,FALSE,FALSE,15-Sep-04,Single Session,AM,2,FALSE,8,8,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
343,Pocatello,15-Sep-04,,,,Pocatello,American Studies,Lower Division,AMST 100,TRUE,TRUE,15-Sep-04,Single Session,PM,3,FALSE,6,6,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
346,Pocatello,15-Sep-04,,,,Pocatello,English and Philosophy,Lower Division,ENGL 100,FALSE,FALSE,15-Sep-04,Third Session,PM,1,FALSE,14,14,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
526,Pocatello,15-Sep-04,,,,Pocatello,English and Philosophy,Lower Division,ENGL 100,FALSE,FALSE,15-Sep-04,Third Session,PM,1,FALSE,0,17,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
527,Pocatello,15-Sep-04,,,,Pocatello,American Studies,Lower Division,AMST 100,TRUE,TRUE,15-Sep-04,Single Session,PM,3,FALSE,6,6,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
350,Pocatello,14-Sep-04,,,,Pocatello,Communication and Rhetorical Studies,Lower Division,COMM 101,FALSE,FALSE,14-Sep-04,Single Session,AM,1.5,FALSE,2,2,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
494,Pocatello,14-Sep-04,,,,Pocatello,English and Philosophy,Lower Division,ENGL 102,FALSE,FALSE,14-Sep-04,First Session,PM,1.3,FALSE,18,18,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
338,Pocatello,13-Sep-04,,,,Pocatello,Physical Education,Graduate,PE 640,FALSE,FALSE,13-Sep-04,Single Session,AM,1,FALSE,17,17,Pocatello,LIBR 266,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
340,Pocatello,13-Sep-04,,,,Pocatello,Communication and Rhetorical Studies,Lower Division,COMM 101,FALSE,FALSE,13-Sep-04,Single Session,AM,1,FALSE,10,10,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
345,Pocatello,13-Sep-04,,,,Pocatello,English and Philosophy,Lower Division,ENGL 100,FALSE,FALSE,13-Sep-04,Second Session,PM,1,FALSE,17,17,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
349,Pocatello,13-Sep-04,,,,Pocatello,Communication and Rhetorical Studies,Lower Division,COMM 101,FALSE,FALSE,13-Sep-04,Single Session,AM,1.5,FALSE,4,4,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
411,Pocatello,13-Sep-04,,,,Pocatello,Communication and Rhetorical Studies,Lower Division,COMM 101,FALSE,FALSE,13-Sep-04,Single Session,AM,1.5,FALSE,5,5,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
525,Pocatello,13-Sep-04,,,,Pocatello,English and Philosophy,Lower Division,ENGL 100,FALSE,FALSE,13-Sep-04,Second Session,PM,1,FALSE,0,17,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
342,Pocatello,11-Sep-04,,,,Pocatello,Communication and Rhetorical Studies,Lower Division,COMM 101,FALSE,FALSE,11-Sep-04,Single Session,AM,2,FALSE,8,8,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
402,Pocatello,11-Sep-04,,,,Pocatello,History,Lower Division,HIST 291,FALSE,FALSE,11-Sep-04,Single Session,AM,1,FALSE,21,21,Pocatello,Special Collections,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
426,Pocatello,11-Sep-04,,,,Pocatello,Communication and Rhetorical Studies,Lower Division,COMM 101,FALSE,FALSE,11-Sep-04,Single Session,AM,2,FALSE,7,7,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
348,Pocatello,10-Sep-04,,,,Pocatello,English and Philosophy,Lower Division,ENGL 102,FALSE,FALSE,10-Sep-04,Single Session,AM,1,FALSE,22,22,Pocatello,LIBR 212,FALSE,Boise,0,Idaho Falls,0,Twin Falls,0,,0,,0,,0,,0,,0,,0,,0
